loan_id,origination_date,vintage,months_on_book,fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,days_past_due_current,total_payments_to_date,sample_weight,default_12m
LOAN_012530,2024-03-01,202403,24,770,53874,0.3995,8,0.515,5,41820,36,12.5,Direct,Business,10,GA,65,0,22743.84,0.8077,0
LOAN_012531,2023-10-01,202310,1,718,40257,0.1244,13,0.2287,0,44636,36,9.53,Partner,Home_Improvement,32,Other,28,15,25813.98,1.137,0
LOAN_012532,2021-06-01,202106,12,656,95914,0.6215,5,0.6239,2,27567,60,9.55,Partner,Personal,5,FL,40,0,16270.6,0.9626,0
LOAN_012533,2024-02-01,202402,13,623,226745,0.7502,11,0.7894,3,31684,36,8.53,Partner,Personal,15,NY,33,15,25655.52,1.0433,0
LOAN_012534,2024-04-01,202404,3,597,52092,0.3025,4,0.5951,2,34458,36,4.2,Partner,Debt_Consolidation,33,TX,48,0,31613.7,0.8708,0
LOAN_012535,2021-08-01,202108,7,621,62310,0.431,10,0.3831,0,7509,36,3.0,Partner,Debt_Consolidation,26,IL,32,0,4420.87,1.083,0
LOAN_012536,2021-08-01,202108,4,740,86149,0.6905,10,0.1311,0,31513,60,16.05,Direct,Debt_Consolidation,20,FL,65,0,20951.18,1.1997,0
LOAN_012537,2024-04-01,202404,11,733,53097,0.2482,4,0.282,1,13970,36,3.0,Direct,Home_Improvement,3,GA,62,15,12424.54,0.9833,0
LOAN_012538,2023-09-01,202309,23,572,63950,0.2426,9,0.7247,0,1879,36,15.5,Partner,Auto,24,IL,26,0,968.6,1.0011,0
LOAN_012539,2023-10-01,202310,11,577,44867,0.8303,9,0.2627,0,13644,36,10.11,Partner,Auto,15,NY,29,0,13358.71,0.8799,0
LOAN_012540,2024-08-01,202408,10,718,101117,0.6408,8,0.4631,2,38670,36,16.65,Partner,Debt_Consolidation,19,TX,39,0,34962.51,0.9279,0
LOAN_012541,2022-03-01,202203,1,559,43110,0.6191,7,0.4605,1,36602,60,15.66,Direct,Auto,33,TX,27,0,22332.14,1.1669,0
LOAN_012542,2023-12-01,202312,23,656,77654,0.5094,7,0.753,5,49056,36,9.98,Direct,Personal,3,CA,74,0,41517.9,1.1791,0
LOAN_012543,2023-11-01,202311,21,687,39305,0.3168,9,0.3226,1,35505,36,16.19,Direct,Personal,28,TX,43,0,27731.07,0.9797,0
LOAN_012544,2022-10-01,202210,4,792,32534,0.4025,10,0.7845,0,25517,36,4.79,Mail,Personal,30,CA,59,0,20449.47,1.0915,0
LOAN_012545,2022-11-01,202211,12,578,23938,0.3479,11,0.4495,1,24629,36,11.45,Partner,Debt_Consolidation,2,NY,53,0,24119.9,1.0898,0
LOAN_012546,2024-04-01,202404,17,590,48748,0.1838,11,0.721,4,9930,60,3.0,Direct,Home_Improvement,9,Other,74,0,9700.45,1.131,0
LOAN_012547,2024-09-01,202409,22,746,86477,0.3317,8,0.6622,1,13594,36,13.91,Partner,Personal,15,Other,50,0,10476.23,1.0979,0
LOAN_012548,2022-10-01,202210,16,849,23313,0.1335,17,0.0371,1,29488,60,3.03,Partner,Auto,24,IL,30,0,23635.62,0.9482,0
LOAN_012549,2021-05-01,202105,5,578,30845,0.5408,10,0.2345,3,2827,36,5.91,Direct,Debt_Consolidation,34,TX,39,0,2654.34,0.9417,0
LOAN_012550,2023-07-01,202307,18,665,149458,0.1616,8,0.7157,1,21253,36,18.33,Mail,Business,3,Other,23,0,19620.34,0.9838,0
LOAN_012551,2022-01-01,202201,21,599,43046,0.2473,5,0.4797,0,28583,36,5.8,Partner,Auto,8,IL,65,15,18814.97,1.0263,0
LOAN_012552,2023-04-01,202304,16,569,60511,0.4149,6,0.0403,2,38157,36,16.57,Partner,Debt_Consolidation,16,FL,46,0,27977.99,0.8019,0
LOAN_012553,2022-08-01,202208,16,740,28897,0.2549,7,0.2619,2,15864,60,15.79,Direct,Home_Improvement,3,TX,38,0,8679.0,0.9843,0
LOAN_012554,2023-09-01,202309,17,557,71092,0.4549,9,0.3494,4,18195,36,8.41,Partner,Business,34,Other,40,0,11464.42,0.8445,0
LOAN_012555,2022-04-01,202204,14,766,21178,0.4477,7,0.6725,0,38599,60,3.0,Partner,Auto,23,Other,67,0,33147.06,1.1472,0
LOAN_012556,2023-05-01,202305,22,742,47841,0.2035,9,0.6897,3,13554,36,19.07,Partner,Personal,15,Other,35,0,10237.48,0.8373,0
LOAN_012557,2022-11-01,202211,19,649,44964,0.4368,8,0.4717,1,1272,60,3.0,Direct,Debt_Consolidation,29,TX,48,0,683.59,1.1225,0
LOAN_012558,2022-12-01,202212,3,849,62982,0.3537,7,0.544,3,17484,60,8.15,Direct,Auto,39,CA,51,0,16028.88,0.802,0
LOAN_012559,2023-10-01,202310,3,821,24471,0.1642,9,0.448,3,8353,60,7.65,Mail,Auto,26,NY,54,15,7804.57,0.9322,0
LOAN_012560,2021-07-01,202107,4,618,25432,0.1751,10,0.8691,5,34141,60,20.11,Partner,Personal,34,TX,74,0,21187.01,0.9147,0
LOAN_012561,2024-02-01,202402,14,664,83203,0.7076,11,0.599,4,20924,60,14.85,Direct,Personal,14,Other,37,0,11851.25,0.9197,0
LOAN_012562,2024-01-01,202401,1,690,97441,0.0916,11,0.7038,3,18380,36,13.5,Partner,Personal,5,CA,51,0,12999.6,1.1247,0
LOAN_012563,2021-04-01,202104,10,742,50280,0.3294,9,0.4219,2,34166,36,3.42,Direct,Personal,1,GA,71,0,28701.03,1.1258,0
LOAN_012564,2023-10-01,202310,22,569,-1,0.4859,10,0.1109,1,18601,36,3.0,Direct,Personal,2,Other,32,90,687.86,2.6292,1
LOAN_012565,2024-06-01,202406,2,652,77276,0.4378,7,0.6271,0,34815,36,14.1,Partner,Auto,12,Other,24,0,32361.28,0.821,0
LOAN_012566,2022-10-01,202210,10,702,25213,0.0623,8,0.5764,1,3292,36,14.48,Direct,Personal,34,Other,74,0,2952.28,1.1746,0
LOAN_012567,2021-05-01,202105,2,99999,27502,0.5545,6,0.448,2,14818,36,19.17,Direct,Home_Improvement,5,TX,66,0,14786.46,0.9188,0
LOAN_012568,2024-06-01,202406,10,744,40921,0.3838,11,0.3089,2,18353,36,7.94,Direct,Business,1,TX,25,15,9427.85,0.9305,0
LOAN_012569,2022-11-01,202211,1,802,125640,0.5461,7,0.7042,4,27546,36,7.59,Partner,Debt_Consolidation,16,TX,74,0,14744.75,0.8904,0
LOAN_012570,2022-03-01,202203,21,823,91171,0.3615,5,0.5506,5,30361,36,3.0,Mail,Business,7,CA,44,0,19255.71,1.0102,0
LOAN_012571,2023-07-01,202307,19,619,61621,0.399,8,0.6538,0,48456,60,9.9,Mail,Auto,20,GA,71,0,39685.0,0.9126,0
LOAN_012572,2021-09-01,202109,19,641,30532,0.548,6,0.4886,1,38230,36,13.44,Direct,Auto,7,NY,41,15,21367.76,1.1824,0
LOAN_012573,2024-07-01,202407,14,611,14082,0.2315,6,0.1734,1,37317,36,21.53,Direct,Auto,39,TX,49,0,25195.58,0.8546,0
LOAN_012574,2023-01-01,202301,7,601,56040,0.1258,10,0.0331,0,25488,36,26.24,Mail,Auto,19,IL,42,0,24700.39,0.8991,0
LOAN_012575,2023-01-01,202301,1,627,85665,0.5132,7,0.7719,2,26826,36,13.37,Direct,Personal,37,Other,63,15,24791.62,1.063,0
LOAN_012576,2022-09-01,202209,22,703,55796,0.6687,7,0.5566,4,10289,36,7.19,Direct,Personal,16,GA,55,0,9007.89,0.8773,0
LOAN_012577,2021-09-01,202109,17,748,133113,0.2175,9,0.881,1,3852,60,10.22,Partner,Business,16,TX,65,0,3122.25,1.0677,0
LOAN_012578,2024-02-01,202402,21,799,59256,0.7428,7,0.2115,3,18609,60,4.58,Direct,Personal,2,GA,54,15,11297.32,0.9161,0
LOAN_012579,2022-10-01,202210,20,816,26234,0.104,7,0.6394,3,19347,36,6.51,Partner,Home_Improvement,26,IL,64,0,14641.48,1.0061,0
LOAN_012580,2024-07-01,202407,7,570,81490,0.7877,9,0.8708,4,48117,36,16.61,Partner,Personal,14,NY,72,0,44367.49,1.0979,0
LOAN_012581,2022-11-01,202211,21,746,39848,0.3122,7,0.1696,0,29233,60,20.39,Partner,Debt_Consolidation,29,Other,52,0,16039.7,0.8995,0
LOAN_012582,2021-04-01,202104,11,99999,21392,0.1067,9,0.4215,1,29920,36,20.57,Mail,Personal,8,CA,73,0,25249.94,1.0337,0
LOAN_012583,2023-05-01,202305,22,594,64226,0.4878,7,0.458,3,17635,36,13.36,Direct,Business,32,CA,49,15,14901.31,1.1736,0
LOAN_012584,2022-03-01,202203,5,658,43718,0.3999,13,0.7414,1,39550,36,21.03,Mail,Debt_Consolidation,20,Other,42,0,24964.11,0.9856,0
LOAN_012585,2021-01-01,202101,23,741,50890,0.3109,9,0.4365,1,42013,36,3.0,Partner,Home_Improvement,20,Other,44,0,30893.62,1.0578,0
LOAN_012586,2023-06-01,202306,1,832,47499,0.1994,5,0.5286,0,30496,36,13.67,Direct,Personal,21,Other,74,0,18671.24,0.8782,0
LOAN_012587,2023-05-01,202305,11,774,60782,0.7448,9,0.5028,0,1937,36,19.01,Partner,Auto,28,TX,27,0,1065.82,0.984,0
LOAN_012588,2022-08-01,202208,22,711,103643,0.3834,9,0.5102,2,13398,36,15.36,Direct,Debt_Consolidation,15,Other,22,15,9827.0,1.1112,0
LOAN_012589,2023-09-01,202309,20,599,42577,0.6412,7,0.4217,3,46356,60,20.1,Direct,Auto,5,Other,56,0,30011.72,1.1919,0
LOAN_012590,2024-05-01,202405,11,649,-1,0.2025,6,0.511,0,1409,60,21.2,Direct,Personal,2,Other,33,0,1286.64,1.1213,0
LOAN_012591,2024-08-01,202408,12,787,52180,0.2933,6,0.342,0,45732,36,24.51,Partner,Business,34,TX,73,15,33047.02,0.9631,0
LOAN_012592,2023-12-01,202312,8,99999,49055,0.3882,8,0.7923,1,4891,36,15.8,Mail,Personal,38,Other,52,0,4060.6,1.0005,0
LOAN_012593,2022-10-01,202210,14,99999,11556,0.1033,8,0.2656,1,21309,60,7.97,Partner,Business,20,CA,38,0,19031.38,0.9293,0
LOAN_012594,2022-01-01,202201,10,627,35380,0.466,6,0.7835,2,17046,36,4.82,Direct,Debt_Consolidation,29,Other,68,0,10430.49,1.0214,0
LOAN_012595,2021-07-01,202107,8,682,123094,0.3103,5,0.4069,2,24451,36,13.53,Direct,Home_Improvement,29,IL,57,15,19704.45,0.9888,0
LOAN_012596,2021-08-01,202108,23,562,62228,0.3069,5,0.3649,2,29391,36,8.04,Partner,Debt_Consolidation,38,CA,74,15,19515.12,0.8067,0
LOAN_012597,2023-04-01,202304,7,789,25966,0.4691,9,0.4527,4,40515,36,11.85,Direct,Auto,5,Other,59,0,33568.9,1.0717,0
LOAN_012598,2024-09-01,202409,19,565,13634,0.3823,9,0.4267,2,21153,36,26.44,Direct,Debt_Consolidation,26,CA,68,0,13301.36,0.9102,0
LOAN_012599,2024-07-01,202407,23,786,9435,0.7243,11,0.3499,2,18427,36,10.94,Direct,Business,13,CA,68,0,12611.05,1.1294,0
LOAN_012600,2021-09-01,202109,17,625,41412,0.2717,3,0.0336,4,19402,36,18.29,Direct,Personal,11,FL,52,0,17409.14,0.9948,0
LOAN_012601,2023-01-01,202301,10,696,24391,0.2549,8,0.5082,2,40116,60,11.26,Mail,Personal,22,TX,56,0,25097.67,0.972,0
LOAN_012602,2022-04-01,202204,4,630,195438,0.3475,11,0.6891,0,23052,60,13.66,Direct,Personal,30,NY,60,0,15949.16,0.89,0
LOAN_012603,2021-10-01,202110,3,847,52438,0.5434,9,0.8552,2,2474,36,17.63,Partner,Personal,34,GA,49,0,2104.14,0.9289,0
LOAN_012604,2021-11-01,202111,20,748,43538,0.2005,8,0.4987,99,16717,36,7.11,Direct,Auto,15,TX,48,0,10560.1,1.1689,0
LOAN_012605,2023-07-01,202307,4,787,119918,0.2927,11,0.2855,2,27625,36,8.01,Direct,Debt_Consolidation,32,Other,61,0,19129.67,0.8948,0
LOAN_012606,2021-12-01,202112,20,730,27535,0.0882,9,0.6741,2,31790,36,8.69,Direct,Auto,34,Other,31,0,30158.72,0.868,0
LOAN_012607,2023-07-01,202307,6,550,47673,0.3006,9,0.9041,3,28609,36,13.65,Direct,Debt_Consolidation,24,FL,31,0,18115.65,1.0302,0
LOAN_012608,2022-02-01,202202,16,691,29016,0.2648,11,0.2304,3,40266,36,17.05,Direct,Business,8,Other,56,0,20202.72,0.9148,0
LOAN_012609,2024-08-01,202408,17,680,88651,0.727,5,0.302,3,29820,36,17.77,Partner,Home_Improvement,32,Other,72,0,28974.96,0.883,0
LOAN_012610,2023-08-01,202308,22,558,85641,0.6055,8,0.8359,0,14383,36,7.45,Partner,Home_Improvement,13,Other,42,0,12700.83,0.9663,0
LOAN_012611,2022-05-01,202205,0,816,28361,0.1427,7,0.3336,2,26875,36,26.42,Direct,Personal,29,TX,33,0,24983.32,1.1401,0
LOAN_012612,2023-11-01,202311,15,707,29337,0.3725,12,0.5612,0,28375,60,3.0,Mail,Personal,2,TX,48,15,17983.23,0.8304,0
LOAN_012613,2021-01-01,202101,8,668,35736,0.6244,9,0.4051,2,8882,36,16.68,Direct,Home_Improvement,12,Other,47,0,5766.36,1.0372,0
LOAN_012614,2023-05-01,202305,11,810,30876,0.3786,10,0.472,2,12311,60,18.44,Direct,Debt_Consolidation,5,FL,58,0,9284.38,1.1864,0
LOAN_012615,2021-04-01,202104,18,579,102884,0.263,8,0.3798,1,2067,36,23.53,Direct,Personal,33,CA,49,0,1290.52,0.8805,0
LOAN_012616,2022-11-01,202211,10,792,39726,0.3574,7,0.3121,0,26551,36,9.71,Direct,Home_Improvement,18,CA,72,15,24770.94,0.8714,0
LOAN_012617,2023-04-01,202304,5,767,41436,0.3889,8,0.1603,1,38816,60,3.0,Partner,Business,1,Other,72,0,34944.31,0.885,0
LOAN_012618,2022-04-01,202204,3,640,108706,0.3334,7,0.4861,0,3700,36,11.5,Direct,Personal,8,Other,27,0,2451.77,1.1239,0
LOAN_012619,2021-12-01,202112,15,722,16543,0.3497,5,0.4287,4,20866,60,13.54,Direct,Home_Improvement,28,IL,67,0,14036.29,0.9037,0
LOAN_012620,2022-09-01,202209,2,795,163993,0.8297,8,0.9295,2,30434,60,14.33,Partner,Debt_Consolidation,6,NY,61,0,24150.9,1.0025,0
LOAN_012621,2024-09-01,202409,7,684,38965,0.1694,6,0.0676,0,41780,36,19.6,Direct,Auto,13,NY,58,0,29013.11,0.9759,0
LOAN_012622,2022-05-01,202205,15,693,30455,0.3298,9,0.4656,3,23130,36,10.93,Direct,Debt_Consolidation,23,TX,68,15,21275.83,1.1617,0
LOAN_012623,2024-04-01,202404,1,638,58637,0.4509,14,0.2878,2,40746,36,20.12,Direct,Personal,6,CA,57,15,37161.23,0.9836,0
LOAN_012624,2022-01-01,202201,12,718,35098,0.7855,7,0.5713,0,19066,60,12.45,Partner,Debt_Consolidation,11,GA,46,0,18728.86,1.0495,0
LOAN_012625,2023-08-01,202308,18,728,29932,0.6782,4,0.5313,2,15757,36,14.89,Partner,Debt_Consolidation,17,Other,26,30,39.82,2.5251,1
LOAN_012626,2024-01-01,202401,23,604,27090,0.2593,6,0.6544,2,47556,36,8.57,Direct,Auto,17,Other,28,0,32192.85,1.0557,0
LOAN_012627,2022-03-01,202203,15,741,23784,0.3041,10,0.2589,2,48202,36,3.58,Partner,Debt_Consolidation,25,GA,67,0,36533.83,1.1833,0
LOAN_012628,2021-12-01,202112,18,728,52304,0.3137,7,0.1913,1,37130,36,18.61,Partner,Debt_Consolidation,38,Other,32,15,28275.37,0.8557,0
LOAN_012629,2022-03-01,202203,7,570,60845,0.2574,7,0.9676,1,48574,60,3.0,Direct,Auto,21,Other,21,15,44349.78,1.0492,0
LOAN_012630,2023-10-01,202310,22,656,52545,0.1636,8,0.8178,2,11286,36,12.46,Mail,Personal,30,NY,42,0,9404.37,0.8801,0
LOAN_012631,2021-06-01,202106,1,99999,101552,0.3928,9,0.43,0,28091,36,22.0,Direct,Home_Improvement,14,TX,37,0,21159.6,1.1034,0
LOAN_012632,2022-05-01,202205,0,782,25458,0.4723,10,0.551,1,3686,36,16.43,Mail,Auto,4,GA,58,0,3563.24,0.9925,0
LOAN_012633,2022-08-01,202208,16,688,37900,0.0568,8,0.3624,1,39347,36,9.1,Partner,Personal,24,FL,34,0,26025.54,1.0201,0
LOAN_012634,2021-09-01,202109,17,749,34164,0.1629,6,0.2895,0,15896,36,14.84,Partner,Personal,39,NY,50,0,11353.37,0.9608,0
LOAN_012635,2021-05-01,202105,6,648,53087,0.3585,6,0.7652,1,20345,36,4.87,Mail,Home_Improvement,37,CA,31,0,16048.86,1.0429,0
LOAN_012636,2022-11-01,202211,8,99999,16299,0.6084,9,0.6561,1,18630,36,17.51,Partner,Debt_Consolidation,16,CA,44,0,10375.76,0.961,0
LOAN_012637,2023-09-01,202309,22,778,36289,0.5888,3,0.5699,0,12962,36,19.42,Direct,Personal,26,NY,27,0,7753.26,1.0855,0
LOAN_012638,2024-02-01,202402,2,752,38041,0.4544,11,0.7628,3,36225,36,18.09,Mail,Home_Improvement,7,CA,45,0,20910.75,1.1357,0
LOAN_012639,2022-02-01,202202,23,705,73724,0.7371,8,0.429,2,7490,36,15.72,Direct,Debt_Consolidation,5,CA,22,0,3768.65,0.8232,0
LOAN_012640,2022-05-01,202205,23,719,25914,0.3904,6,0.8564,0,21418,60,20.91,Direct,Auto,15,CA,64,0,16327.94,0.9058,0
LOAN_012641,2022-07-01,202207,24,816,70593,0.4248,14,0.4409,0,29093,36,11.05,Direct,Debt_Consolidation,5,IL,37,0,27070.02,0.9635,0
LOAN_012642,2023-09-01,202309,10,747,47575,0.389,13,0.4056,2,32377,36,18.27,Direct,Home_Improvement,15,NY,23,0,16778.48,1.098,0
LOAN_012643,2021-01-01,202101,15,733,81128,0.3949,11,0.4501,1,20854,60,17.47,Direct,Auto,1,CA,69,15,14840.16,0.8477,0
LOAN_012644,2022-01-01,202201,8,755,36385,0.3499,11,0.6165,5,14571,36,3.0,Partner,Auto,36,NY,28,0,12305.81,0.9981,0
LOAN_012645,2023-03-01,202303,11,648,38622,0.2252,5,0.5571,2,23215,36,14.74,Direct,Auto,6,IL,74,0,13324.06,0.8742,0
LOAN_012646,2021-06-01,202106,13,805,26734,0.4716,6,0.128,2,37024,60,8.59,Partner,Personal,11,Other,74,0,18635.95,1.1249,0
LOAN_012647,2021-06-01,202106,24,598,13933,0.1506,6,0.3003,0,26635,36,14.03,Partner,Debt_Consolidation,35,Other,36,0,17675.77,0.9002,0
LOAN_012648,2023-09-01,202309,3,710,55312,0.3828,6,0.5912,1,37169,60,22.81,Direct,Home_Improvement,5,Other,67,0,26598.55,0.9236,0
LOAN_012649,2023-06-01,202306,3,688,71129,0.4646,10,0.2277,1,20610,36,3.0,Partner,Auto,29,CA,39,0,15041.08,1.138,0
LOAN_012650,2023-11-01,202311,10,723,52733,0.6442,7,0.2506,4,20305,60,3.0,Direct,Personal,39,CA,51,0,16436.95,0.924,0
LOAN_012651,2022-11-01,202211,1,831,213045,0.0721,5,0.6127,3,18091,60,8.64,Mail,Auto,29,Other,39,15,12928.43,0.9386,0
LOAN_012652,2021-10-01,202110,23,705,24456,0.1959,9,0.4393,1,14325,36,9.02,Partner,Personal,38,FL,50,0,13062.16,1.1398,0
LOAN_012653,2022-07-01,202207,17,709,52129,0.5601,1,0.1804,3,40476,36,3.0,Direct,Debt_Consolidation,28,Other,30,0,21877.61,0.9487,0
LOAN_012654,2023-04-01,202304,2,751,-1,0.1152,4,0.41,99,20512,60,7.15,Direct,Debt_Consolidation,21,TX,58,0,15288.13,1.1624,0
LOAN_012655,2022-11-01,202211,24,561,32308,0.501,8,0.2231,2,22623,36,15.97,Direct,Personal,22,Other,62,0,19733.46,0.8919,0
LOAN_012656,2021-04-01,202104,1,794,31332,0.5568,6,0.6532,5,5378,36,28.18,Direct,Debt_Consolidation,37,FL,34,0,3556.28,1.1328,0
LOAN_012657,2022-08-01,202208,0,801,65741,0.7031,5,0.403,0,28388,36,19.1,Partner,Auto,17,GA,37,15,16514.69,0.952,0
LOAN_012658,2022-07-01,202207,4,635,25881,0.5605,7,0.4219,3,22039,60,3.0,Direct,Debt_Consolidation,13,Other,46,120,4510.23,2.586,1
LOAN_012659,2024-06-01,202406,6,693,28346,0.4875,7,0.2014,1,28820,60,3.0,Direct,Personal,4,Other,55,0,28415.17,0.9636,0
LOAN_012660,2023-03-01,202303,19,804,-1,0.0114,9,0.6466,3,40126,60,18.26,Partner,Home_Improvement,7,IL,39,0,22801.34,0.8099,0
LOAN_012661,2023-10-01,202310,3,620,35447,0.5179,8,0.3923,4,46648,36,4.39,Mail,Home_Improvement,33,Other,51,0,24056.51,1.0229,0
LOAN_012662,2021-04-01,202104,2,729,90320,0.5063,3,0.8003,1,7670,36,4.42,Direct,Auto,39,Other,50,0,7608.88,0.8924,0
LOAN_012663,2024-02-01,202402,5,649,50762,0.7915,5,0.4216,0,36544,36,14.4,Direct,Business,18,Other,47,0,22468.51,0.8459,0
LOAN_012664,2021-07-01,202107,11,750,23704,0.5007,10,0.5582,1,37140,60,6.85,Direct,Auto,27,TX,39,15,29328.35,1.024,0
LOAN_012665,2021-07-01,202107,15,785,36237,0.2512,6,0.6038,4,14106,36,28.0,Partner,Home_Improvement,38,CA,68,0,9525.56,1.0208,0
LOAN_012666,2023-02-01,202302,7,705,90097,0.309,6,0.4098,4,41283,60,4.93,Direct,Debt_Consolidation,14,GA,32,15,34092.44,0.9754,0
LOAN_012667,2023-02-01,202302,10,99999,56819,0.2224,8,0.205,1,37755,36,31.48,Partner,Debt_Consolidation,33,Other,24,15,34374.27,1.14,0
LOAN_012668,2022-07-01,202207,12,706,49373,0.3992,5,0.7214,2,10154,36,12.51,Direct,Business,34,CA,36,0,6202.33,0.9,0
LOAN_012669,2021-09-01,202109,13,804,66464,0.1385,7,0.2963,2,45015,60,3.82,Partner,Debt_Consolidation,12,CA,27,0,36019.25,1.1634,0
LOAN_012670,2022-08-01,202208,17,760,46361,0.4095,5,0.5347,2,13984,60,12.01,Partner,Personal,7,GA,68,15,10951.4,0.8114,0
LOAN_012671,2024-06-01,202406,21,574,68973,0.4713,11,0.089,2,27380,36,3.0,Direct,Personal,10,TX,21,15,20874.28,0.9854,0
LOAN_012672,2024-09-01,202409,7,751,51217,0.1084,5,0.2151,3,18222,36,3.93,Direct,Personal,39,Other,57,0,17857.24,0.9458,0
LOAN_012673,2022-04-01,202204,0,590,35217,0.384,8,0.4838,5,12305,36,14.87,Direct,Auto,21,FL,22,0,9467.25,0.8305,0
LOAN_012674,2022-05-01,202205,3,99999,27091,0.0667,8,0.4237,0,3529,60,12.01,Partner,Personal,16,CA,49,0,3387.96,1.0284,0
LOAN_012675,2022-10-01,202210,16,796,36257,0.1715,11,0.3412,2,34631,36,12.67,Direct,Debt_Consolidation,2,Other,68,0,31314.64,0.8253,0
LOAN_012676,2022-01-01,202201,19,666,56564,0.1351,11,0.9137,2,9401,36,6.95,Partner,Personal,30,IL,46,0,6466.65,1.1583,0
LOAN_012677,2021-12-01,202112,24,789,67178,0.6597,14,0.9052,1,15003,36,25.33,Direct,Personal,9,Other,37,0,14842.27,1.0744,0
LOAN_012678,2021-10-01,202110,21,668,-1,0.3514,9,0.6439,2,31683,36,9.01,Partner,Debt_Consolidation,24,Other,57,15,23156.56,0.9216,0
LOAN_012679,2021-01-01,202101,5,673,78646,0.6084,7,0.8855,0,38316,60,9.0,Mail,Personal,39,FL,40,0,37256.25,1.1079,0
LOAN_012680,2023-08-01,202308,4,682,31950,0.396,9,0.7132,2,8484,36,14.05,Direct,Debt_Consolidation,32,Other,47,0,5589.76,0.8081,0
LOAN_012681,2023-06-01,202306,13,617,72919,0.238,7,0.4768,1,17034,36,24.51,Direct,Debt_Consolidation,2,TX,60,0,15154.74,1.1243,0
LOAN_012682,2021-08-01,202108,18,675,115001,0.2687,7,0.6232,1,48752,60,20.12,Direct,Debt_Consolidation,31,Other,35,0,24848.45,1.0453,0
LOAN_012683,2022-09-01,202209,13,766,33620,0.1286,10,0.1304,1,47124,60,3.0,Direct,Debt_Consolidation,25,GA,25,0,30176.67,1.107,0
LOAN_012684,2022-10-01,202210,1,581,43540,0.5952,6,0.7606,0,19703,36,13.12,Mail,Personal,14,NY,37,0,13161.05,0.9686,0
LOAN_012685,2022-06-01,202206,8,819,59085,0.4769,8,0.5854,2,33769,36,6.79,Mail,Debt_Consolidation,6,FL,57,15,18290.51,1.1225,0
LOAN_012686,2021-02-01,202102,24,740,29588,0.5399,11,0.2159,1,32901,36,22.84,Partner,Personal,10,Other,70,0,31158.09,0.9788,0
LOAN_012687,2024-08-01,202408,6,673,60802,0.4772,5,0.4469,4,43330,60,4.25,Direct,Home_Improvement,8,Other,48,0,37598.76,0.8688,0
LOAN_012688,2021-09-01,202109,17,835,49821,0.4876,9,0.035,4,8798,36,15.56,Direct,Auto,16,IL,40,0,8305.13,1.0437,0
LOAN_012689,2021-03-01,202103,19,754,17066,0.3542,5,0.5795,6,16299,36,14.44,Direct,Personal,19,CA,39,0,11741.08,1.158,0
LOAN_012690,2023-02-01,202302,10,794,30110,0.4792,11,0.6331,0,45708,36,14.71,Partner,Business,29,Other,30,0,29504.23,0.8299,0
LOAN_012691,2022-09-01,202209,7,720,50530,0.2744,8,0.6909,1,23203,36,17.54,Direct,Home_Improvement,9,Other,30,15,21819.3,0.9516,0
LOAN_012692,2023-06-01,202306,21,730,13723,0.2893,5,0.6635,1,32529,60,9.72,Direct,Personal,25,Other,41,0,26637.5,1.0572,0
LOAN_012693,2023-04-01,202304,20,834,23288,0.6449,6,0.5376,1,37468,36,6.79,Partner,Personal,39,CA,71,0,25258.81,0.8097,0
LOAN_012694,2023-12-01,202312,9,705,39896,0.5607,5,0.1473,5,11272,60,7.8,Direct,Auto,36,Other,31,15,5867.64,1.0322,0
LOAN_012695,2023-02-01,202302,17,627,127451,0.5367,5,0.133,1,44997,36,5.2,Mail,Auto,9,GA,40,0,38822.61,0.934,0
LOAN_012696,2023-10-01,202310,16,751,55118,0.7764,3,0.3717,5,31925,36,14.18,Partner,Home_Improvement,20,GA,51,0,17590.27,1.0369,0
LOAN_012697,2021-08-01,202108,16,726,33243,0.6621,10,0.6084,2,15847,36,16.86,Direct,Debt_Consolidation,6,Other,30,90,158.26,2.7179,1
LOAN_012698,2021-10-01,202110,0,803,36792,0.2389,8,0.0543,2,23048,36,7.18,Direct,Personal,37,Other,39,15,19553.7,1.0807,0
LOAN_012699,2024-07-01,202407,21,672,59945,0.226,9,0.4663,5,31625,36,8.91,Mail,Auto,28,Other,60,15,17964.48,1.0679,0
LOAN_012700,2022-02-01,202202,3,639,59614,0.773,8,0.2703,3,23287,36,20.76,Partner,Personal,21,NY,60,15,15138.27,0.8259,0
LOAN_012701,2024-04-01,202404,10,793,100094,0.0608,9,0.0279,1,19380,36,9.22,Partner,Personal,30,Other,50,15,15233.4,0.9435,0
LOAN_012702,2022-03-01,202203,8,676,55229,0.6122,8,0.3105,1,10836,36,13.85,Mail,Home_Improvement,9,FL,21,0,7822.09,1.0534,0
LOAN_012703,2022-05-01,202205,8,832,32239,0.7662,8,0.2663,3,26530,60,3.0,Direct,Auto,2,Other,67,15,24014.51,1.136,0
LOAN_012704,2022-06-01,202206,2,705,-1,0.5264,7,0.5445,0,40586,36,18.34,Direct,Auto,22,Other,58,0,27029.87,0.8765,0
LOAN_012705,2023-08-01,202308,5,659,35894,0.5063,10,0.7778,2,48709,60,12.07,Partner,Personal,33,CA,69,15,44808.49,0.9385,0
